what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979765896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979765996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979802826
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362979839406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979839456
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362979839476
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979880346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979882166
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362979886866
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362979886866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362979924216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979926846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362979933776
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362979990236
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362980014396
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362980020386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362981517630
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362981526350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982255594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982257254
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982690380
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362982728840
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1362982731410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982763330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982816160
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362982821340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982822120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982839732
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362982848912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362982855062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983809697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983834279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983866039
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983866769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983867509
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983867969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983935119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1362983948509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362983955139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983960659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983983071
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362983984421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362984079681
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1362984114021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362984117971
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362984130113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1362984184703
activated,perspective,org.eclipse.php.ui,,"org.eclipse.php.perspective",1363053621913
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1363053621983
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1363053622033
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1363053622033
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1363053622033
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1363053622073
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1363053622153
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1363053622193
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1363053622213
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1363053622233
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1363053622253
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1363053622313
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1363053622363
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1363053622383
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1363053622403
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1363053622563
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1363053622613
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1363053622693
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1363053622733
started,bundle,org.eclipse.dltk.core.index.sql,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql",1363053622793
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1363053622843
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1363053622883
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1363053622913
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1363053622943
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1363053622993
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1363053623023
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1363053623133
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1363053623133
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1363053623163
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1363053623163
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1363053623173
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1363053623193
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1363053623213
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1363053623233
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1363053623263
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1363053623343
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1363053623553
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1363053623583
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1363053623623
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1363053623653
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1363053623733
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1363053623863
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1363053623903
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1363053623913
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1363053623983
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1363053623983
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1363053624003
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1363053624003
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1363053624003
started,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1363053624003
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1363053624013
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1363053624013
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1363053624013
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1363053624013
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1363053624013
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1363053624033
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1363053624033
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1363053624043
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1363053624043
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1363053624043
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1363053624063
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1363053624093
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1363053624193
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1363053624403
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1363053624453
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1363053624493
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1363053624523
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1363053624573
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1363053624633
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1363053624653
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1363053624663
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1363053624693
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1363053624733
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1363053624753
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1363053624793
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1363053624883
os,sysinfo,,,"win32",1363053624893
arch,sysinfo,,,"x86",1363053624893
ws,sysinfo,,,"win32",1363053624893
locale,sysinfo,,,"en_US",1363053624893
processors,sysinfo,,,"4",1363053624893
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363053624893
java.runtime.version,sysinfo,,,"1.6.0_30-b12",1363053624893
java.specification.name,sysinfo,,,"Java Platform API Specification",1363053624893
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363053624893
java.specification.version,sysinfo,,,"1.6",1363053624893
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1363053624893
java.version,sysinfo,,,"1.6.0_30",1363053624893
java.vm.info,sysinfo,,,"mixed mode",1363053624893
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363053624893
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363053624893
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1363053624893
java.vm.specification.version,sysinfo,,,"1.0",1363053624893
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1363053624893
java.vm.version,sysinfo,,,"20.5-b03",1363053624893
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1363053625303
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1363053625383
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1363053625803
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1363053625893
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1363053625913
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363053625970
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1363053626480
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1363053626480
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql.h2",1363053627110
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363053627330
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1363053627390
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1363053628060
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1363053628150
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1363053628210
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1363053628350
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1363053629520
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056199494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056495755
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056499685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056531095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056539805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056540025
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056541985
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056542045
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056545275
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1363056567035
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1363056567105
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1363056567615
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056567945
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1363056568085
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1363056568115
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1363056568435
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1363056568495
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1363056568695
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1363056568865
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056570115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056570175
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056570185
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056604935
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056628875
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363056630045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363056635305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363057358493
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363057448573
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363057450293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363057454183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363057458753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363057462273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363068377095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363068380525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071558513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071568703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071661643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363071663723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363073826821
