what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155335261
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155335991
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155337261
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155338871
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155346631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155383802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155808070
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155812260
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155813120
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155821390
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155837710
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155840260
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155844890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155870130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155910960
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363155911030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363155927820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155931600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155947790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363155976160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156279465
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156283815
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156309245
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156315035
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156335397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363156356157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156381957
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156392239
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156392319
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363156394169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156397589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156397669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363156399069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363157994664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363157995444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158019694
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158040764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158040884
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158042014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158078896
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363158081066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160780150
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363160790210
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363160792080
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363160806570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1363160817260
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363160820910
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363160865112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160868222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160880752
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363160880842
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160913082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363160913122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160928882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363160966232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161057473
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161060093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161065973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161119183
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161119293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161122903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161199573
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161204883
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161268033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161276843
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161322153
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161322253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161328983
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161367663
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161367773
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161378753
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161390713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161392783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161396483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161407173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161417503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161429279
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161433499
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161447459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161470159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161481999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161487509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161625389
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161637679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363161651069
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161654019
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161708793
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161719953
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161722515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161728445
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161765858
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161777148
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363161789638
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1363161814408
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1363161817728
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1363161818158
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1363161830628
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363161841428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363161854758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363161858208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162206429
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162208999
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162238569
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162240049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162242689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162464832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162469782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162687448
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162702958
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162711618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162712278
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363162712298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1363162713888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162718778
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162719898
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162720868
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1363162720888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162723508
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162734618
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162839028
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162840448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363162904078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162907198
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162932252
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162935262
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363162940422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363162945742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162979002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162986392
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363162998912
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363163010262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363163043044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363163077234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363163175635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363164494612
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363164504892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363164520912
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165130954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165174584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165216625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165225615
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165228185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165647080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165650730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165671310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165674170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165782800
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363165792670
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363165847930
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1363165848450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165854940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165887080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165887750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165902871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165903841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165939531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165940361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165952651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363165953391
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170886207
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170887207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170887857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170888777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170890657
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1363170891137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170891387
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1363170891647
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1363170898477
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363170900497
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1363170904927
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1363170905157
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1363170905157
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1363170905157
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1363170905337
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1363170905527
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1363170905787
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1363170905887
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1363170906017
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1363170906017
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1363170906017
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1363170906017
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1363170906417
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1363170906567
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1363170906567
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1363170906567
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1363170907227
activated,perspective,org.eclipse.php.ui,,"org.eclipse.php.perspective",1363224978238
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1363224978238
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1363224978268
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1363224978288
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1363224978288
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1363224978318
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1363224978358
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1363224978388
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1363224978448
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1363224978478
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1363224978558
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1363224978588
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1363224978608
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1363224978648
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1363224978658
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1363224978698
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1363224978718
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1363224978758
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1363224978825
started,bundle,org.eclipse.dltk.core.index.sql,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql",1363224978865
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1363224978875
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1363224978975
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1363224978985
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1363224979035
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1363224979225
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1363224979245
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1363224979275
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1363224979285
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1363224979295
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1363224979295
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1363224979305
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1363224979385
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1363224979405
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1363224979415
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1363224979445
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1363224979475
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1363224979515
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1363224979545
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1363224979625
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1363224979645
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1363224979655
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1363224979715
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1363224979725
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1363224979735
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1363224979795
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1363224979795
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1363224979805
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1363224979835
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1363224979835
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1363224979835
